"InvoiceID","PayerAccountId","LinkedAccountId","RecordType","RecordID","BillingPeriodStartDate","BillingPeriodEndDate","InvoiceDate","PayerAccountName","LinkedAccountName","TaxationAddress","PayerPONumber","ProductCode","ProductName","SellerOfRecord","UsageType","Operation","RateId","ItemDescription","UsageStartDate","UsageEndDate","UsageQuantity","BlendedRate","CurrencyCode","CostBeforeTax","Credits","TaxAmount","TaxType","TotalCost"
"545261853","249273040353","664790034936","LinkedLineItem","6800000398678584068","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Zendesk Proxy Production","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-APS3-AWS-In-Bytes","","2057326415","$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai)","2020/08/01 00:00:00","2020/08/31 23:59:59","0.00187551","","USD","0E-10","0.0","0.000000","None","0E-10"
"545261853","249273040353","664790034936","LinkedLineItem","6800000398678584069","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Zendesk Proxy Production","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW2-DataTransfer-Out-Bytes","","2057319155","$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier","2020/08/01 00:00:00","2020/08/31 23:59:59","0.00002666","","USD","0.0000020000","0.0","0.000000","None","0.0000020000"
"545261853","249273040353","664790034936","LinkedLineItem","6800000398678584070","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Zendesk Proxy Production","","","AWSCloudTrail","AWS CloudTrail","Amazon Web Services, Inc.","SAE1-FreeEventsRecorded","","2072579711","0.0 per free event recorded in South America(Sao Paulo) region","2020/08/01 00:00:00","2020/08/31 23:59:59","6955.00000000","","USD","0E-10","0.0","0.000000","None","0E-10"
"545261853","249273040353","664790034936","LinkedLineItem","6800000398678584071","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Zendesk Proxy Production","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-APN2-AWS-In-Bytes","","2057326321","$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Seoul)","2020/08/01 00:00:00","2020/08/31 23:59:59","0.00206687","","USD","0E-10","0.0","0.000000","None","0E-10"
"545261853","249273040353","664790034936","LinkedLineItem","6800000398678584072","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Zendesk Proxy Production","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE2-DataTransfer-Out-Bytes","","2057326560","$0.000 per GB - first 1 GB of data transferred out per month","2020/08/01 00:00:00","2020/08/31 23:59:59","0.00000353","","USD","0E-10","0.0","0.000000","None","0E-10"
"545261853","249273040353","664790034936","LinkedLineItem","6800000398678584073","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Zendesk Proxy Production","","","AWSQueueService","Amazon Simple Queue Service","Amazon Web Services, Inc.","SAE1-Requests-Tier1","","2003672250","First 1,000,000 Amazon SQS Requests per month are free","2020/08/01 00:00:00","2020/08/31 23:59:59","62.00000000","","USD","0E-10","0.0","0.000000","None","0E-10"
"545261853","249273040353","664790034936","LinkedLineItem","6800000398678584074","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Zendesk Proxy Production","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-EUW2-AWS-In-Bytes","","2057326268","$0.00 per GB - US East (Northern Virginia) data transfer from EU (London)","2020/08/01 00:00:00","2020/08/31 23:59:59","0.00199625","","USD","0E-10","0.0","0.000000","None","0E-10"
"545261853","249273040353","664790034936","LinkedLineItem","6800000398678584075","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Zendesk Proxy Production","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","SAE1-DataTransfer-Out-Bytes","","2057325346","$0.000 per GB - first 1 GB of data transferred out per month","2020/08/01 00:00:00","2020/08/31 23:59:59","0.00002771","","USD","0E-10","0.0","0.000000","None","0E-10"
"545261853","249273040353","664790034936","LinkedLineItem","6800000398678584076","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Zendesk Proxy Production","","","awskms","AWS Key Management Service","Amazon Web Services, Inc.","ap-south-1-KMS-Requests","","1698969015","$0.00 per request - Monthly Global Free Tier for KMS requests","2020/08/01 00:00:00","2020/08/31 23:59:59","62.00000000","","USD","0E-10","0.0","0.000000","None","0E-10"
"545261853","249273040353","664790034936","LinkedLineItem","6800000398678584077","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 04:52:00","awsp-payer-reservedinstances","Zendesk Proxy Production","","","AWSCloudTrail","AWS CloudTrail","Amazon Web Services, Inc.","EU-FreeEventsRecorded","","2072579712","0.0 per free event recorded in EU (Dublin) region","2020/08/01 00:00:00","2020/08/31 23:59:59","7108.00000000","","USD","0E-10","0.0","0.000000","None","0E-10"
