"InvoiceID","PayerAccountId","LinkedAccountId","RecordType","RecordID","BillingPeriodStartDate","BillingPeriodEndDate","InvoiceDate","PayerAccountName","LinkedAccountName","TaxationAddress","PayerPONumber","ProductCode","ProductName","SellerOfRecord","UsageType","Operation","RateId","ItemDescription","UsageStartDate","UsageEndDate","UsageQuantity","BlendedRate","CurrencyCode","CostBeforeTax","Credits","TaxAmount","TaxType","TotalCost"
"710781765","819279877714","819279877714","LinkedLineItem","6800000648026766484","2021/03/01 00:00:00","2021/03/31 23:59:59","2021/04/03 00:54:50","High Fidelity Inc.","High Fidelity Inc.","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","EUW3-USE1-AWS-In-Bytes","","2850092809","$0.00 per GB - EU (Paris) data transfer from US East (Northern Virginia)","2021/03/01 00:00:00","2021/03/31 23:59:59","0.00001022","","USD","0E-10","0.0","0.000000","None","0E-10"
"710781765","819279877714","819279877714","LinkedLineItem","6800000648026766485","2021/03/01 00:00:00","2021/03/31 23:59:59","2021/04/03 00:54:50","High Fidelity Inc.","High Fidelity Inc.","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW2-DataTransfer-Out-Bytes","","2850090805","$0.000 per GB - first 1 GB of data transferred out per month","2021/03/01 00:00:00","2021/03/31 23:59:59","1.00000000","","USD","0E-10","0.0","0.000000","None","0E-10"
"710781765","819279877714","819279877714","LinkedLineItem","6800000648026766486","2021/03/01 00:00:00","2021/03/31 23:59:59","2021/04/03 00:54:50","High Fidelity Inc.","High Fidelity Inc.","","","AmazonCloudFront","Amazon CloudFront","Amazon Web Services, Inc.","CA-Requests-Tier2-HTTPS","","3018052628","$0.0100 per 10,000 HTTPS Requests (Canada)","2021/03/01 00:00:00","2021/03/31 23:59:59","27258.00000000","","USD","0.0272580000","0.0","0.000000","None","0.0272580000"
"710781765","819279877714","819279877714","LinkedLineItem","6800000648026766487","2021/03/01 00:00:00","2021/03/31 23:59:59","2021/04/03 00:54:50","High Fidelity Inc.","High Fidelity Inc.","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW1-APS3-AWS-In-Bytes","","2850090252","$0.00 per GB - US West (Northern California) data transfer from Asia Pacific (Mumbai)","2021/03/01 00:00:00","2021/03/31 23:59:59","0.00056892","","USD","0E-10","0.0","0.000000","None","0E-10"
"710781765","819279877714","819279877714","LinkedLineItem","6800000648026766488","2021/03/01 00:00:00","2021/03/31 23:59:59","2021/04/03 00:54:50","High Fidelity Inc.","High Fidelity Inc.","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","EUW3-USE2-AWS-In-Bytes","","2850092848","$0.00 per GB - EU (Paris) data transfer from US East (Ohio)","2021/03/01 00:00:00","2021/03/31 23:59:59","0.00000307","","USD","0E-10","0.0","0.000000","None","0E-10"
"710781765","819279877714","819279877714","LinkedLineItem","6800000648026766489","2021/03/01 00:00:00","2021/03/31 23:59:59","2021/04/03 00:54:50","High Fidelity Inc.","High Fidelity Inc.","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","AFS1-CAN1-AWS-Out-Bytes","","2850095359","USD 0.147 per GB for CAN1-AWS-Out-Bytes in Africa (Cape Town)","2021/03/01 00:00:00","2021/03/31 23:59:59","0.00000806","","USD","0.0000010000","0.0","0.000000","None","0.0000010000"
"710781765","819279877714","819279877714","LinkedLineItem","6800000648026766490","2021/03/01 00:00:00","2021/03/31 23:59:59","2021/04/03 00:54:50","High Fidelity Inc.","High Fidelity Inc.","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW2-EUS1-AWS-In-Bytes","","2850090827","USD 0 per GB for USW2-EUS1-AWS-In-Bytes in EU (Milan)","2021/03/01 00:00:00","2021/03/31 23:59:59","0.00049818","","USD","0E-10","0.0","0.000000","None","0E-10"
"710781765","819279877714","819279877714","LinkedLineItem","6800000648026766491","2021/03/01 00:00:00","2021/03/31 23:59:59","2021/04/03 00:54:50","High Fidelity Inc.","High Fidelity Inc.","","","awskms","AWS Key Management Service","Amazon Web Services, Inc.","us-east-1-KMS-Requests","","3061950072","$0.00 per request - Monthly Global Free Tier for KMS requests","2021/03/01 00:00:00","2021/03/31 23:59:59","1125.00000000","","USD","0E-10","0.0","0.000000","None","0E-10"
"710781765","819279877714","819279877714","LinkedLineItem","6800000648026766492","2021/03/01 00:00:00","2021/03/31 23:59:59","2021/04/03 00:54:50","High Fidelity Inc.","High Fidelity Inc.","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW1-EUC1-AWS-Out-Bytes","","2850090334","$0.02 per GB - US West (Northern California) data transfer to EU (Germany)","2021/03/01 00:00:00","2021/03/31 23:59:59","0.00030149","","USD","0.0000060000","0.0","0.000000","None","0.0000060000"
"710781765","819279877714","819279877714","LinkedLineItem","6800000648026766493","2021/03/01 00:00:00","2021/03/31 23:59:59","2021/04/03 00:54:50","High Fidelity Inc.","High Fidelity Inc.","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","APS2-DataTransfer-Out-Bytes","","2850091138","$0.000 per GB - first 1 GB of data transferred out per month","2021/03/01 00:00:00","2021/03/31 23:59:59","0.00000134","","USD","0E-10","0.0","0.000000","None","0E-10"
"710781765","819279877714","819279877714","LinkedLineItem","6800000648026766494","2021/03/01 00:00:00","2021/03/31 23:59:59","2021/04/03 00:54:50","High Fidelity Inc.","High Fidelity Inc.","","","awskms","AWS Key Management Service","Amazon Web Services, Inc.","ap-northeast-2-KMS-Requests","","3061950059","$0.00 per request - Monthly Global Free Tier for KMS requests","2021/03/01 00:00:00","2021/03/31 23:59:59","217.00000000","","USD","0E-10","0.0","0.000000","None","0E-10"
"710781765","819279877714","819279877714","LinkedLineItem","6800000648026766495","2021/03/01 00:00:00","2021/03/31 23:59:59","2021/04/03 00:54:50","High Fidelity Inc.","High Fidelity Inc.","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW1-APN2-AWS-In-Bytes","","2850090294","$0.00 per GB - US West (Northern California) data transfer from Asia Pacific (Seoul)","2021/03/01 00:00:00","2021/03/31 23:59:59","0.00063930","","USD","0E-10","0.0","0.000000","None","0E-10"
